POINT(551276.444011903 8010495.82195491),-7.74298017903378,-13.692995439496
POINT(604702.384213744 8068826.33528899),-9.43795122180069,-16.0810465227094
POINT(590124.907584749 8040388.80489502),-6.78914960643701,-13.3327073214347
POINT(592918.858536005 8046538.46971752),-9.59643793106079,-14.8530631065369
POINT(596619.793938068 8015555.21214),-6.43339913978911,-12.3080025388483
POINT(599071.677183923 8069143.27403732),-10.343569011019,-14.9338668020148
POINT(634247.541313689 7993538.95018883),-6.82913760135048,-12.6081405438875
POINT(602720.045673953 8063243.17299738),-7.16533163555881,-13.3892823771427
POINT(595228.942401278 8012459.51517753),-7.79934090062192,-13.5685277570758
POINT(560872.523273179 8057376.63260222),-8.35456770864026,-13.7157627467451
POINT(638452.220937982 8012308.23299575),-6.49642627281055,-12.4437110298558
POINT(596846.340648156 8020129.13116553),-6.57771552654735,-12.8889330479137
POINT(553401.01312262 8018781.47340706),-7.5478530097426,-14.1642892402515
POINT(594977.034252872 8057694.92654921),-10.1990495480989,-15.1858871526885
POINT(664771.985461318 8029177.26025429),-5.41992060597553,-12.1229025929473
POINT(551525.27768586 8012672.92139256),-9.0900531400714,-14.8835628576446
POINT(632850.590180223 7993711.25730825),-9.48379490668314,-14.950060409412
POINT(619460.589033133 8038814.67052972),-5.38891407778097,-11.5682882320049
POINT(586420.826607988 8046124.84712001),-8.71590042114258,-15.831882210665
POINT(567488.422569094 8044693.54908311),-8.85332152717992,-14.5956914299413
POINT(587473.49789974 8034997.36813894),-6.72274434357359,-12.5892989342673
POINT(662057.756905463 8051465.79668195),-6.30788654611822,-12.2385908929925
POINT(611853.710480695 8077860.80141893),-9.36455629582991,-14.0989250383879
POINT(662584.199320585 8030512.65717503),-6.48406694675314,-12.8089129020428
POINT(652163.613718602 8030789.69099382),-6.38968807597493,-12.2496237089468
POINT(555928.95504637 8027303.10149175),-9.4293783422102,-13.8337465838382
POINT(626308.991213446 8082083.8641823),-9.4753090791535,-14.5513764598913
POINT(599189.571757941 8042278.17534928),-7.66198340633459,-14.1782552150258
POINT(560460.447458733 8002553.23538238),-9.75994639647634,-15.3302451183921
POINT(630452.495260524 8028194.62888515),-5.96524141127603,-12.4062937017073
POINT(562346.208206524 8005928.97013372),-7.59008912036293,-13.4520668063247
POINT(552422.167125811 8011985.21584357),-10.4791782027797,-15.4128110952545
POINT(560034.600099427 8012675.76730218),-7.02447724760624,-12.8890047073364
POINT(584136.072462185 8059261.92433148),-10.0062590565598,-16.6855484644572
POINT(568817.987571971 8047913.41524835),-6.57988698858964,-12.1821178135119
POINT(628150.30508553 8069800.56949809),-7.76673612259982,-13.8109076650519
POINT(579711.877814506 8046973.82974817),-9.87710471738849,-14.9918578633091
POINT(543564.188399742 7998452.95243641),-6.66632977703161,-13.3347682116324
POINT(582831.464556797 8043413.06745174),-8.98403558396457,-14.3993826916343
POINT(558994.403730469 8012856.38950411),-7.16442832612155,-13.3148393129048
POINT(580335.099471054 8011425.48331602),-8.55014073221307,-14.4255740349753
POINT(591936.9008543 7993822.24878028),-5.56896733401114,-12.0468688931382
POINT(638684.51677485 7994621.32028707),-5.99555549286959,-12.2066258463943
POINT(634075.79126166 8051641.65837731),-5.49138401056591,-12.1921087900798
POINT(600718.284641526 8038390.01673176),-7.89003609774405,-13.8098870327598
POINT(626358.785780869 8068898.18405129),-7.57679446956568,-12.6043609401636
POINT(553558.382138553 8025028.17848258),-7.30648105604607,-13.4181560047886
POINT(548076.663636267 8029183.21558122),-8.61319754416482,-14.8332817512646
POINT(668860.928532384 8023184.89766433),-7.12555581644962,-13.2335883860002
POINT(629211.535013129 8006073.99214728),-8.13386456171671,-13.5701868994194
POINT(550873.432663686 8018312.36264929),-10.4033072371232,-15.7571068144681
POINT(634244.955882764 8061905.79564484),-8.8014505704244,-13.5626314732066
POINT(543017.324707485 8048166.26781943),-9.62766355380677,-14.9114262932225
POINT(577295.160528075 8026428.95863615),-7.46784392574377,-13.094665560806
POINT(552640.34215627 8006596.81103685),-8.13992490266499,-13.8494857152303
POINT(558687.97919975 7993636.10577468),-7.24329013155218,-13.3490272823133
POINT(598148.172722974 8042966.93800454),-9.24932168659411,-14.316280465377
POINT(647296.871987226 8059559.33283425),-7.03362508405719,-13.0772456620869
POINT(611133.356290881 8076020.06928521),-7.98584758189687,-13.9648529855829
POINT(571287.646333778 8043938.40341348),-8.51560695547807,-14.2763790666011
POINT(624802.649663178 8073094.23873785),-6.8509836531522,-12.9025349366037
POINT(554245.161801552 8044285.73327789),-7.2164464038715,-13.5502713186699
POINT(667428.553017063 8017332.62104182),-6.53899604814094,-12.3694019150316
POINT(660818.415488991 8034274.09678319),-7.92990354906049,-13.4737173883538
POINT(578561.231943471 8016590.4440724),-6.81114019427383,-13.0650030269957
POINT(560234.366757048 8027588.77026934),-7.82652663348014,-13.8637367549695
POINT(650674.650569414 7998461.19397707),-6.5480400512093,-12.8225949939929
POINT(565572.326499824 7995219.7129633),-6.48171093171103,-12.4541063476027
POINT(558585.945182928 8033102.23548563),-7.63896704556649,-12.9847962730809
POINT(616413.402477632 8031008.00629478),-5.81414427464468,-12.4834775004471
POINT(662649.214318744 8031479.3363678),-7.64334140152767,-13.3442746030873
POINT(592057.808813521 8018160.60241501),-6.91192848222297,-13.0690110189873
POINT(627948.945809962 8048232.35010662),-5.47760601629291,-12.3021786505716
POINT(659965.763095322 7999053.01684665),-8.69889509468748,-13.8102432384826
POINT(614615.874325902 8025497.06401587),-6.54908462783747,-13.0599534888017
POINT(659965.751383262 8051538.12544722),-6.40690510733086,-12.2925819263124
POINT(561940.040114694 8006915.51521987),-6.62993268799364,-13.2448210632592
POINT(647337.34080007 7998562.56996237),-5.78926631024009,-12.9021987580416
POINT(639383.3169052 8025002.4072986),-6.51272358810693,-12.6620265726458
POINT(613518.958300431 8074258.29609464),-9.42744874117667,-15.5881787182992
POINT(555694.584797421 8046822.16832993),-8.14846639465867,-13.7722936764098
POINT(546743.187727189 8030718.15491069),-8.32882523118404,-13.7448402873257
POINT(544295.678585609 8003746.49374732),-6.76243154207865,-13.1495430260374
POINT(547859.669070286 8013550.40768241),-6.40680686632792,-12.9351543292665
POINT(643235.92761518 8043732.02704566),-5.77827162909926,-12.5056086255793
POINT(640966.653494968 8044179.51334997),-5.15531213241711,-11.7974030009487
POINT(553087.967881699 7994930.38124316),-8.91946672974971,-14.5879550398442
POINT(618125.80541799 7980970.91534219),-8.45376386140522,-14.4534164897183
POINT(596858.102588581 8017582.26269316),-7.95510074130276,-13.5599099209434
POINT(534519.568712388 8016280.99730342),-9.50608426646182,-14.4759512282254
POINT(556955.918826634 8032260.06693686),-10.6089767322206,-15.5802749332629
POINT(660985.328941927 8032016.71154162),-7.08684195115648,-12.7979119892778
POINT(612678.305500806 8004606.41897796),-5.57109719828555,-11.8580806129857
POINT(619052.068408599 8059326.45790034),-7.26392732377638,-13.5085711730154
POINT(574207.313552994 8025324.14978624),-8.15990390275654,-14.6695822665566
POINT(587268.77156068 8025024.95669779),-6.29428129028856,-12.4116467091075
POINT(661813.682050596 8031728.61122978),-8.42714620458669,-12.900180981077
POINT(623229.781786996 8053496.29913824),-7.45562245134722,-13.8536270041215
POINT(551147.687151551 7992685.05027511),-7.97063886073598,-13.1771763333103
POINT(592614.808577321 8015506.40418454),-7.54459088308769,-13.1089654889023
POINT(563918.123820973 8016395.33372572),-8.08380444008007,-13.5870895218431
POINT(655018.070708394 8056416.92174454),-6.96713043095773,-13.4736345190751
POINT(580703.747649049 8033577.05609038),-5.52681724857866,-12.6451353775828
POINT(576355.308243426 8009638.75391121),-10.2646627007869,-15.3495306550411
POINT(625263.160611065 8069483.26765459),-6.35493219944469,-12.9431109010128
POINT(553694.839230391 8011583.57786846),-6.93504764740927,-13.0107323244998
POINT(643134.82546781 8032138.43220954),-7.26356069665206,-13.938530921936
POINT(631459.005182013 8077683.86711881),-10.1967159488745,-15.0155584603025
POINT(590289.801649101 8065818.76265283),-7.92947583449514,-13.3731014519407
POINT(581164.96867536 8068995.34276421),-8.3088933794122,-13.9467007319132
POINT(593620.546950734 8042451.56792452),-6.85282058464853,-12.6883001829449
POINT(646398.621788468 8009190.88987131),-5.95888728426214,-12.6812765389158
POINT(594891.736191362 8038580.63194001),-7.39566768679703,-12.3899362296389
POINT(613669.638282114 8006882.85296913),-7.37058755807709,-13.683965766639
POINT(600613.099833858 8068604.32262831),-9.53434273234585,-16.1475826564588
POINT(533693.262160412 8010258.9868381),-7.39346902412281,-13.4566370980781
POINT(664242.232147615 8049103.70773832),-6.77002520310251,-12.7960575003373
POINT(599086.260182498 8022634.65664979),-9.54415602433054,-15.2703643765366
POINT(558684.503342097 8004079.38357055),-10.1644348763583,-15.3902395148026
POINT(556154.159456207 8027191.36527488),-9.40661699730053,-14.55025204441
POINT(594478.413598485 8051031.87262341),-11.8031355372646,-16.9759820469639
POINT(599877.23148212 8037154.51215777),-7.50603949396234,-13.3927088453059
POINT(540065.788369582 8001842.16946892),-9.03084930620695,-16.7269277070698
POINT(656737.704534549 8053354.51044405),-5.08494592340369,-11.1332963391354
POINT(552395.146381305 8020339.79910078),-10.1201880187319,-14.9742032937836
POINT(592727.300945428 8021036.91170951),-7.27294164791442,-13.3962011504592
POINT(560107.709385692 8030642.4900981),-11.5269051100078,-16.9053734896476
POINT(612061.361758347 8000553.99470889),-5.5678419021138,-11.7603082489549
POINT(570161.028838187 8008519.16926456),-6.61405304022003,-12.8494433854756
POINT(663478.754007042 8037673.82750261),-6.44428121834471,-12.9598731660006
POINT(625899.20667017 8030736.4888847),-6.19143029263145,-12.1260412952356
POINT(649646.667985014 8007342.46212927),-5.72705083562617,-12.7750149275127
POINT(544504.71119414 8020320.37373455),-11.8545850870902,-16.2118152484559
POINT(558901.707486049 8016094.31756095),-7.22638007632473,-12.83341631973
POINT(618108.722495491 8074528.07389934),-9.57280451791328,-14.7811517715454
POINT(562573.349245351 8027478.63384712),-8.27795160862437,-13.3907779894377
POINT(550816.04898758 8015308.30342317),-6.24593449893751,-12.9849163691203
POINT(585779.554031984 8052316.47643268),-7.46357511219225,-13.2262544966581
POINT(627108.690695831 8039979.97080257),-6.67131263331363,-13.260763168335
POINT(581592.128092651 8059531.99740269),-10.0559988942063,-16.8515987563552
POINT(598150.100087295 8070417.21732854),-7.13114149946915,-13.9088352604916
POINT(585817.81590453 8053940.21239268),-9.29925995542292,-14.4531603696053
POINT(542411.91646879 8012912.38308693),-8.57226545768872,-13.7583796183268
POINT(595210.291157036 8024444.8712003),-7.31885208999902,-13.2886978617886
POINT(601145.09389672 8063945.59920945),-8.8958140507079,-14.1632099988168
POINT(585556.559949917 8075887.407346),-8.87952559454399,-14.3054103684007
POINT(597536.025291345 8033565.81315981),-5.9169430272621,-12.3071280111346
POINT(600692.979945287 8049439.39572831),-6.02616487051311,-12.2832191366898
POINT(589327.838888173 8015574.78483015),-6.85908607014439,-12.884993469506
POINT(593066.590562617 8041848.36539659),-10.8238224983215,-15.8872634988082
POINT(557861.967980589 7992569.25918233),-6.8792903967071,-13.8025532939978
POINT(542621.80234931 8021933.32824896),-8.58243604710228,-13.9921134145636
POINT(583475.615849341 8015594.95694576),-7.52198433457759,-13.8052340055767
POINT(597877.388530571 8028026.8513921),-9.67065197961372,-14.6015951591626
POINT(644907.344278235 8029115.06679401),-5.90307250133781,-12.1025905830916
POINT(598981.801854263 8059512.68555159),-10.5375248423794,-15.8129498163859
POINT(553286.821078414 8028995.55024861),-9.54365527838991,-14.8487018116733
POINT(554047.928366448 8050080.67732685),-8.26127373544793,-15.5720420134695
POINT(539576.386555837 8003066.08387434),-8.27231369520489,-14.0356379391854
POINT(584973.257566315 8014882.4599135),-10.0185722719159,-15.4421270939342
POINT(653851.802238504 7999098.64420185),-7.56917515972204,-13.5494541368986
POINT(563754.489003204 7999795.14385689),-9.1028432929725,-14.7948134907505
POINT(566935.143157175 8045397.87022869),-10.2785085627907,-15.0852833296123
POINT(556135.868562922 8013518.43246344),-6.8298648825863,-12.6705090539497
POINT(543557.366975677 8025708.80621137),-9.37776095407051,-14.4697154195685
POINT(546020.631600764 8024666.91010765),-6.50073114508077,-12.6235425514087
POINT(549863.889825094 8007219.43768174),-9.0981490862997,-14.0683287570351
POINT(657896.335270066 8006096.2197046),-7.73707008780095,-13.2270770156593
POINT(616550.138065823 8072311.25600577),-10.041609613519,-15.6774968599018
POINT(556159.192969355 8047604.44976279),-7.41396857981096,-13.8448497705292
POINT(543998.126067062 8021426.77929325),-9.11093950271606,-13.4748307947527
POINT(613882.76930161 8011161.45541353),-8.27071970387509,-14.1856471948456
POINT(623699.625543093 8052362.17072056),-5.92835486562628,-12.3717707918401
POINT(558518.959135926 8053805.16751425),-8.37433633138967,-13.9366633171259
POINT(557294.238259024 8014836.59059557),-6.91329223231265,-12.7452947716964
POINT(644108.450169698 8023048.81979673),-7.19820345075507,-13.0903074532224
POINT(662008.357655377 8025108.10607439),-6.22947932544507,-12.53914331135
POINT(565507.003621863 7989308.34173648),-7.04589858389737,-13.224275170711
POINT(557729.96956357 8001782.10821219),-6.21533231986196,-12.6030620441102
POINT(592897.657837843 8022475.34704038),-6.61054777262504,-12.1519546341478
POINT(613448.953955834 8039299.50821237),-5.05318273881147,-11.3544919823491
POINT(601738.398714594 8069239.20876579),-8.94786129499737,-18.0170916005185
POINT(595209.502847009 8010393.36098352),-6.55259417650992,-13.0014785632753
POINT(538225.571680096 8006014.31389275),-6.97664899156805,-12.8706854770058
POINT(595422.052187674 8041515.96006093),-11.4122511378506,-16.181267571031
POINT(589061.139140346 8044618.67093914),-7.70648193913837,-13.648156509843
POINT(588663.450916329 7983574.74194704),-5.74369165981025,-12.4697647763972
POINT(628144.720333297 8061182.04525463),-10.0581784081041,-14.3429927491305
POINT(558594.478630804 8037164.73901469),-8.25356634876184,-13.6273987753349
POINT(563083.164110317 8056596.09868633),-6.92366908725939,-13.0756211113511
POINT(606783.789003884 8075250.56235195),-7.14305178324382,-13.0227938032987
POINT(669408.817852056 8025934.01197946),-5.71250191487764,-12.1189566495126
POINT(560020.536033062 8034431.57354796),-8.29310168874891,-14.8725169165093
POINT(609760.569978268 8066889.05975635),-8.63191090968617,-14.4639700839394
POINT(561182.171295758 8040176.52368531),-9.85016656340214,-16.1294677466677
POINT(617763.059620204 8072316.24687687),-6.74870671724018,-12.5210358301798
POINT(553032.12953609 8009538.87570982),-8.58064747693246,-14.2464693972939
POINT(561505.014382635 8027280.68652854),-7.95662665785405,-13.3021240067064
POINT(582254.002715467 8062769.90523346),-8.41397644344129,-13.7582031216538
POINT(594746.293224152 8046043.82461228),-8.77990534182253,-14.5137577056885
POINT(640576.178608888 7995981.93829539),-8.30956313902872,-15.4089598739356
POINT(567512.002554828 7996189.85470114),-10.1562543835556,-15.4635463011892
POINT(581719.420823334 8050532.08369268),-7.71998166206271,-13.968804708747
POINT(662747.037571276 8050100.17177515),-9.70558820691025,-14.3838036353128
POINT(601982.258772698 8055842.87857733),-7.20661711274532,-13.3289648106224
POINT(603134.811052438 8068331.25285286),-7.49897833874351,-13.2335041280378
POINT(583472.097518026 8017570.06949605),-7.56897411848369,-13.5179726952001
POINT(602069.294050874 8073043.68401995),-7.49802628316377,-13.1525776009811
POINT(557105.872559214 8015798.01520837),-7.23264751099704,-12.5395326781691
POINT(589917.822385756 8037689.65381093),-6.40481376229671,-12.8714204420123
POINT(535897.149353963 8006450.56745731),-9.79853991458291,-15.6500262210244
POINT(554852.427888699 8059373.78543425),-10.9066354810146,-15.9719584615607
POINT(643878.991544778 8030976.0411198),-7.20713098007336,-13.2203049241451
POINT(664667.204429928 8023957.09726324),-6.77972341002079,-13.8295060207969
POINT(586853.865442137 8050665.62399898),-6.14102436785112,-11.726101590876
POINT(593936.969174057 8023087.65620407),-13.4486336540758,-20.7562729517619
POINT(638229.76301173 8027940.11707168),-8.31918229136551,-14.7017084590176
POINT(645250.769164409 8033447.76352395),-6.2859227019687,-12.0262434926144
POINT(556193.603832622 8027540.17067452),-9.71582316515738,-15.7243371260794
POINT(612111.612402885 8076292.93511643),-9.81805379767167,-14.6163492537381
POINT(614037.266880249 8037801.4634133),-5.78379176164928,-12.1324649108084
POINT(557528.550502108 8037776.34654124),-7.83233460627104,-13.7034870783488
POINT(665723.018794351 8044137.52002266),-5.4204486671247,-12.3234704670153
POINT(633815.7345636 8021451.20521897),-5.28277057095578,-12.142324079547
POINT(647744.944934766 8043662.45018157),-5.65389334998633,-12.1320816006577
POINT(556423.603474 7993182.56643574),-6.82374230602331,-12.9902029706721
POINT(596028.841632184 8058462.0086976),-7.75251957408169,-13.8688813092416
POINT(597758.431957035 8071978.27134752),-7.33082534974081,-14.5732654604995
POINT(549244.572813447 8007802.65703668),-8.53967076853702,-14.0081348753812
POINT(609949.750762973 8073402.51767702),-9.27826321752448,-16.1889744976111
POINT(608442.759681097 8070300.59092856),-7.85989111348202,-14.3006104419106
POINT(551105.176007181 8046478.8635061),-6.2585902987865,-12.8589760797066
POINT(580678.643921674 8068988.16068617),-9.54459558453476,-16.0293688523142
POINT(587877.660835399 8058867.50549859),-7.62861942512947,-13.2573685060468
POINT(648257.466688527 8026186.75836464),-6.04663978334059,-12.7491788696824
POINT(626782.54331283 8074279.3177817),-6.51497668550726,-12.6017835182056
POINT(575822.927365536 8024802.31269418),-7.9810232405077,-13.5471661718268
POINT(554511.339128888 8021633.19909182),-7.08393905873884,-12.2173169119316
POINT(587707.064077558 8019522.73101878),-9.80343491570991,-16.0232055061742
POINT(626400.166953092 8053192.77979737),-6.37260844414694,-12.8010017495406
POINT(617924.284235649 8072360.53869481),-8.21298584185149,-13.5392472367538
POINT(599864.934078008 8019944.85780307),-10.2264706210086,-15.735073926156
POINT(598855.438397255 8066047.43167255),-10.1339076652861,-15.0331131282606
POINT(592538.02448207 8023228.86665529),-9.2401523088154,-14.5713892150344
POINT(565096.318408208 8029261.13380003),-9.2233178406431,-14.5045343030963
POINT(618795.729829329 8028614.18986372),-6.98410882447895,-12.9730171739009
POINT(579399.191747754 8021487.81213092),-8.57116415626124,-14.7115184215077
POINT(630690.385239399 8053615.52915003),-6.19652570339671,-12.7958088088454
POINT(605191.458419344 8071276.85385172),-8.9367257503041,-14.5556332437616
POINT(618470.236975901 8057516.65162618),-6.01782640239649,-12.6339009602865
POINT(606563.637810048 8062816.29047775),-9.68028708299001,-15.2623851006491
POINT(580491.232750259 8016932.96967854),-6.67732915125395,-12.2987324898703
POINT(550844.127042617 8013849.40859004),-8.09133662257278,-13.9067044007151
POINT(602255.134133373 8058414.89591495),-7.60430642178184,-13.462130044636
POINT(564963.248609892 7994847.28177919),-6.9019800152695,-13.0247694149352
POINT(598433.170618684 8018253.35872845),-7.27856761530826,-13.8002360996447
POINT(635813.970659994 8065037.05621734),-7.54972697140878,-12.4417215815762
POINT(551306.250125853 8013820.72086405),-7.1485822242603,-13.034294780932
POINT(558964.46964018 8008647.4820346),-6.43071540196737,-12.6053382304677
POINT(655450.061311562 8056849.51299666),-8.41699569267139,-13.7214655457881
POINT(569925.591264639 8014709.05857006),-7.14384771648206,-11.7975051110251
POINT(617010.138011226 8002506.29086236),-4.80744975073296,-11.4235212008158
POINT(612331.149206364 7998369.47473835),-14.1592836881939,-21.7479280170641
POINT(573274.897713381 8046148.69567845),-5.96303507737946,-12.1767463433115
POINT(667719.41768955 8026393.40155412),-6.95917445837065,-12.7238707653312
POINT(553098.270953639 8016239.13733755),-8.14067293468275,-13.4671669006348
POINT(546067.765181318 8003337.80462309),-7.85394420958402,-13.082358025668
POINT(646876.049395559 8014300.51770659),-7.73245071109972,-13.2367747624715
POINT(594638.994523483 8015532.73695216),-7.79986495459289,-13.6150482662937
POINT(637925.325678259 8015866.44114177),-3.9673213660717,-10.3075673705653
POINT(591287.571015719 8020120.58842316),-6.11981497312847,-12.5598392486572
POINT(626748.824837437 8079519.72898238),-7.49618428213555,-13.0658206354108
POINT(543597.911320542 8001753.36413016),-6.63216421896951,-13.0118024892974
POINT(578819.379247059 8010731.4034095),-10.2750556594447,-15.3449106216431
POINT(552806.446795245 8007227.6836214),-7.19022902689482,-12.9894443645812
POINT(552037.013808927 8022461.53371446),-6.95417622097752,-12.28816674885
POINT(563956.485044248 7989596.33358288),-8.14012678882532,-14.890971719173
POINT(579046.520589888 8011565.11962024),-8.17984246371085,-13.3508480138946
POINT(554322.712703977 8033032.04507162),-7.27795170901114,-12.9620985733835
POINT(545430.962676372 7995565.84814956),-7.51867106922886,-13.4394908871567
POINT(623122.98193355 8035589.54592215),-5.36808740046986,-11.9101146062215
POINT(620699.259039342 8071842.10750105),-7.57020080298708,-13.7579355741802
POINT(635255.314773435 8058724.09958071),-8.91711758730704,-14.1981746773971
POINT(560690.705222678 8006435.51116689),-7.66837397374605,-13.6599783646433
POINT(560616.637122019 8007950.7890864),-7.03273648964731,-13.1517663587604
POINT(606611.169612705 8066087.46849639),-8.63638104053966,-14.6543080681249
POINT(647748.757831384 7999161.6453172),-8.62797147349307,-15.2688953332734
POINT(562075.966915607 8031034.78069494),-10.3469314909818,-15.5837720235189
POINT(650150.891979852 7998362.18524881),-6.37021007035908,-12.9541560055917
POINT(618562.721478858 8074971.71866507),-8.35283100395872,-14.2516756392362
POINT(613781.724976257 8013415.74294691),-7.41015987228929,-13.8803907695569
POINT(595790.729837586 8022684.41927768),-9.37502630133378,-14.8957201974434
POINT(610335.94043208 8067984.34212938),-8.82817830537495,-15.0361607367532
POINT(562059.635411098 8038463.58450295),-10.3288797412002,-15.7129310641372
POINT(605662.704380563 8072343.39509813),-9.66835283814815,-17.1131453765066
POINT(562799.010868752 8029224.57642974),-8.10254021694786,-14.2220663940697
POINT(626514.664637829 8060531.560701),-9.26019063748811,-14.2684218256097
POINT(599792.973380736 8025368.15628619),-7.63350987016109,-13.3364557132386
POINT(656294.283729178 8001715.73937767),-5.08065803009167,-11.746745611492
POINT(555408.569140324 8051392.90315893),-6.64117667967813,-13.2360169427437
POINT(631874.687343601 8033868.52171893),-7.34912741393374,-12.8756200556169
POINT(661292.936969104 8025973.97706226),-5.93183088302612,-12.8929718084503
POINT(592028.706190817 8028802.22010889),-7.91853972903469,-13.7593796127721
POINT(611732.424512972 8068512.56145824),-10.4915572049325,-15.9175755517525
POINT(660593.236470415 8004345.05867538),-5.65722743251867,-12.2628766695658
POINT(646873.813906628 8020776.74819514),-7.14910261254562,-13.0944600188941
POINT(567672.853018041 7997216.41407842),-5.69514273342333,-12.8297495591013
POINT(623211.346944508 8067513.09074112),-6.10334886584366,-12.7434552677891
POINT(589360.142684211 8022293.20006411),-7.55004110252648,-13.1925486347132
POINT(586128.289201197 8034831.03336795),-7.74007448397185,-14.0449810697321
POINT(625509.495680194 8052207.0916216),-5.70723009946053,-12.5324289505942
POINT(586862.050638653 8026759.98956583),-7.97749532733047,-13.4181897347434
POINT(630005.46142685 8054079.65908123),-6.68904230050873,-13.1806708553381
POINT(660568.258771074 8009692.54545075),-7.44073150869001,-12.5744694492273
POINT(595993.813724078 8016634.94289705),-8.62536456292136,-15.2505461374919
POINT(653327.880966786 8004893.13909138),-6.70424803516321,-12.7486652575041
POINT(624812.51882881 8055294.1914764),-5.80836888781765,-12.3602713702018
POINT(546888.786392997 8018414.27266684),-7.40682853941332,-13.0412832143014
POINT(596373.309914756 8017706.91589477),-9.17891437965527,-14.4602195338199
POINT(593294.429060154 8012385.19911739),-6.48945024557281,-12.9834367852462
POINT(598076.777143176 8040677.48330429),-9.99004553911979,-14.435433471412
POINT(584935.124814173 8016595.69823763),-6.68104257499963,-12.5593338347318
POINT(603877.12548556 8071655.27385557),-8.52566924011498,-14.6476763340465
POINT(570120.813171278 8012452.07858268),-6.2919682954487,-12.3454178090681
POINT(613495.92898835 8030667.7696145),-6.79349395057611,-13.8440956149185
POINT(601599.938183624 8067342.41315417),-11.1637401413499,-16.2054439845838
POINT(621166.4959973 8059796.73846011),-8.49162990168521,-14.4753533078913
POINT(589980.338626832 8021424.21721113),-6.98645550744575,-12.868794558341
POINT(586143.628786921 8035471.09245689),-7.0800258820517,-13.3604766444156
POINT(554927.658958537 7996030.86760668),-7.17279329216271,-13.53832629689
POINT(617506.416248346 8061627.99480927),-6.8124704570101,-12.7596597002264
POINT(614658.575337349 8023029.00205853),-6.97068582501328,-13.6759428726999
POINT(557248.169501904 8036986.54133761),-8.71904641703556,-13.805039573134
POINT(641517.457229492 8024049.21993325),-6.52162951753851,-13.5128932417485
POINT(558350.798152534 8033565.00742783),-7.17861726723219,-13.681208777846
POINT(634134.745888003 8023799.74729246),-5.98687515342445,-12.2425118329232
POINT(649380.929368907 8058584.59506601),-9.04990164438883,-14.4588291603222
POINT(561548.679791759 8004721.20591264),-8.33698749542236,-13.9136831718579
POINT(581004.402782254 8044314.53493849),-5.96339612676386,-12.3461964590508
POINT(583835.515004899 7985090.29459853),-7.46716514386629,-13.6240731791446
POINT(559189.241427846 8030650.63692926),-11.881363299855,-16.2020239411739
POINT(591496.819056669 8044778.18560968),-9.16611953114354,-15.1295310175696
POINT(625970.781493987 8059483.40600579),-9.91027990140413,-16.0295135431122
